,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount,likeRatio,commentRatio,titleLength,title_no_stopwords
110,hUe0cUKV-YY,NeetCode,Matchsticks to Square - Leetcode 473 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🥷 Discord: https://discord.gg/ddjKRXPqtk
🐦 Twitter: https://twitter.com/neetcode1

🐮 Support the channel: https://www.patreon.com/NEETcode

⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/matchsticks-to-square/

0:00 - Read the problem
2:03 - Drawing Explanation
9:53 - Coding Explanation

leetcode 473
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#amazon #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-11-17 17:04:27+00:00,20793,512,0,66,PT15M48S,hd,false,Wednesday,948.0,0,24.623671427884386,3.1741451450007214,45,"['Matchsticks', 'Square', '-', 'Leetcode', '473', '-', 'Python']"
111,dDokMfPpfu4,NeetCode,Recursion for Beginners - Fibonacci Numbers,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🥷 Discord: https://discord.gg/ddjKRXPqtk
🐦 Twitter: https://twitter.com/neetcode1

🐮 Support the channel: https://www.patreon.com/NEETcode

⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/fibonacci-number/

0:00 - Fibonacci Numbers
1:40 - Boxes inside Boxes
3:52 - Base Case & Recursive Case
6:07 - Decision Tree
6:31 - Coding Recursion

leetcode 509

#recursion #beginners #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-11-16 17:00:31+00:00,15060,542,0,23,PT10M16S,hd,false,Tuesday,616.0,0,35.98937583001328,1.5272244355909694,43,"['Recursion', 'Beginners', '-', 'Fibonacci', 'Numbers']"
112,in6QbUPMJ3I,NeetCode,Integer Break - Dynamic Programming - Leetcode 343 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🥷 Discord: https://discord.gg/ddjKRXPqtk
🐦 Twitter: https://twitter.com/neetcode1

🐮 Support the channel: https://www.patreon.com/NEETcode

⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/integer-break/

0:00 - Read the problem
1:52 - Recursive Solution
10:18 - DP Solution

leetcode 343
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#amazon #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-11-15 17:00:22+00:00,24183,645,0,56,PT16M38S,hd,false,Monday,998.0,0,26.671628830169954,2.3156763015341353,59,"['Integer', 'Break', '-', 'Dynamic', 'Programming', '-', 'Leetcode', '343', '-', 'Python']"
113,JoF0Z7nVSrA,NeetCode,Knuth–Morris–Pratt KMP - Find the Index of the First Occurrence in a String - Leetcode 28 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🥷 Discord: https://discord.gg/ddjKRXPqtk
🐦 Twitter: https://twitter.com/neetcode1

🐮 Support the channel: https://www.patreon.com/NEETcode

CODE ON GITHUB: https://github.com/neetcode-gh/leetcode/blob/main/28-Implement-strStr.py

⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/implement-strstr/

0:00 - Read the problem
1:00 - Review Brute Force O(n * m)
3:45 - Motivation for KMP
5:25 - Understanding LPS
9:15 - Coding LPS
26:35 - Coding KMP

leetcode 28
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#kmp #knuth-morris-pratt  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-11-14 17:00:11+00:00,72934,2102,0,120,PT35M52S,hd,false,Sunday,2152.0,0,28.820577508432283,1.6453231688924232,98,"['Knuth–Morris–Pratt', 'KMP', '-', 'Find', 'Index', 'First', 'Occurrence', 'String', '-', 'Leetcode', '28', '-', 'Python']"
114,Gjkhm1gYIMw,NeetCode,Find the Index of the First Occurrence in a String - Leetcode 28 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🥷 Discord: https://discord.gg/ddjKRXPqtk
🐦 Twitter: https://twitter.com/neetcode1

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/implement-strstr/

0:00 - Read the problem
1:35 - Drawing Explanation
3:40 - Coding Explanation

leetcode 28
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#coding #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-11-10 17:00:09+00:00,39757,684,0,45,PT9M38S,hd,false,Wednesday,578.0,0,17.204517443469072,1.1318761475966497,73,"['Find', 'Index', 'First', 'Occurrence', 'String', '-', 'Leetcode', '28', '-', 'Python']"
115,u_by_cTsNJA,NeetCode,Find Bottom Left Tree Value - Leetcode 513 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews


🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/find-bottom-left-tree-value/

0:00 - Read the problem
1:40 - Drawing Explanation
5:17 - Coding Explanation

leetcode 513
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#coding #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-11-04 16:00:33+00:00,10165,249,0,15,PT7M1S,hd,false,Thursday,421.0,0,24.495818986719136,1.4756517461878995,51,"['Find', 'Bottom', 'Left', 'Tree', 'Value', '-', 'Leetcode', '513', '-', 'Python']"
116,G8xtZy0fDKg,NeetCode,Find All Anagrams in a String - Leetcode 438 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🥷 Discord: https://discord.gg/ddjKRXPqtk
🐦 Twitter: https://twitter.com/neetcode1

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/find-all-anagrams-in-a-string/

0:00 - Read the problem
2:30 - Drawing Explanation
6:54 - Coding Explanation

leetcode 438
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#coding #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-11-03 16:00:06+00:00,57763,1089,0,52,PT12M14S,hd,false,Wednesday,734.0,0,18.852898914530062,0.9002302511988644,53,"['Find', 'All', 'Anagrams', 'String', '-', 'Leetcode', '438', '-', 'Python']"
117,ZGxqqjljpUI,NeetCode,Can Place Flowers - Leetcode 605 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🥷 Discord: https://discord.gg/ddjKRXPqtk
🐦 Twitter: https://twitter.com/neetcode1

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/can-place-flowers/

0:00 - Read the problem
1:37 - Drawing Explanation
6:27 - Coding Explanation

leetcode 605
This question was identified as a google interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#google #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-11-02 16:00:30+00:00,25104,559,0,33,PT10M34S,hd,false,Tuesday,634.0,0,22.267367750159337,1.3145315487571703,41,"['Can', 'Place', 'Flowers', '-', 'Leetcode', '605', '-', 'Python']"
118,iJGr1OtmH0c,NeetCode,Max Area of Island - Leetcode 695 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🥷 Discord: https://discord.gg/ddjKRXPqtk
🐦 Twitter: https://twitter.com/neetcode1

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/max-area-of-island/

0:00 - Read the problem
1:45 - Drawing Explanation
6:18 - Coding Explanation

leetcode 695
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#facebook #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-11-01 16:00:19+00:00,35404,845,0,55,PT11M14S,hd,false,Monday,674.0,0,23.86735962038188,1.553496780024856,42,"['Max', 'Area', 'Island', '-', 'Leetcode', '695', '-', 'Python']"
119,mBk4I0X46oI,NeetCode,Partition to K Equal Sum Subsets - Backtracking - Leetcode 698 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: Partition to K Equal Sum Subsets

0:00 - Read the problem
3:09 - Explain Solution #1
5:42 - Explain Solution #2
9:32 - Coding Explanation


leetcode 698
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#sorted #array  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-10-30 16:00:34+00:00,41277,872,0,125,PT17M16S,hd,false,Saturday,1036.0,0,21.125566296000194,3.028320856651404,71,"['Partition', 'K', 'Equal', 'Sum', 'Subsets', '-', 'Backtracking', '-', 'Leetcode', '698', '-', 'Python']"
120,jwt5mTjEXGc,NeetCode,Trim a Binary Search Tree - Leetcode 669 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/trim-a-binary-search-tree/

0:00 - Read the problem
4:55 - Drawing Explanation
9:18 - Coding Explanation

leetcode 669
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#coding #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-10-28 16:00:23+00:00,14254,413,0,19,PT11M53S,hd,false,Thursday,713.0,0,28.974322997053456,1.3329591693559704,49,"['Trim', 'Binary', 'Search', 'Tree', '-', 'Leetcode', '669', '-', 'Python']"
121,p10f-VpO4nE,NeetCode,Remove Duplicates from Sorted List - Leetcode 83 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO
📚  STACK PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53lfxD6l5pAGvCD4nPvWKU8Qo

Problem Link: https://leetcode.com/problems/remove-duplicates-from-sorted-list/

0:00 - Read the problem
1:52 - Drawing Explanation
8:16 - Coding Explanation

leetcode 83
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#coding #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-10-27 16:00:27+00:00,39063,996,0,44,PT10M47S,hd,false,Wednesday,647.0,0,25.49727363489747,1.126385582264547,57,"['Remove', 'Duplicates', 'Sorted', 'List', '-', 'Leetcode', '83', '-', 'Python']"
